time,time_sec,signal,pred_signal_linreg,residuals,FT_1,FT_2,FT_3,FT_4,FT_5,FT_6,FT_All,weekDate
2024-05-01 00:00:00,0.0,7,70.85432272497654,-63.85432272497654,-14864.434089792738,-1817.973185396063,-2226.942469163084,-2137.3044180667816,-221.68041414349688,278.43378936469645,-20989.90078719747,2
2024-05-01 01:00:00,3600.0,4,70.8444976330527,-66.8444976330527,-17999.078302675327,-4184.918959391948,-2307.49698764434,-2308.628184651052,-1140.0818780846362,1658.6774718706129,-26281.52684057669,2
2024-05-01 02:00:00,7200.0,3,70.83467254112885,-67.83467254112885,-19907.115074113874,-5430.519077829065,-2383.9378263004246,942.2705335704794,-1790.3780378956203,-1137.028428169927,-29706.707910738438,2
2024-05-01 03:00:00,10800.0,2,70.82484744920501,-68.82484744920501,-20458.514851314692,-5221.015994880079,-2456.128710571724,2796.38330410496,-2019.6431668789035,-1070.108247803892,-28429.02766734433,2
2024-05-01 04:00:00,14400.0,3,70.81502235728117,-67.81502235728117,-19615.70065069277,-3612.545892433002,-2523.9409424855976,505.24397944767463,-1773.9625433692586,1690.957217875797,-25329.94883165716,2
2024-05-01 05:00:00,18000.0,3,70.80519726535732,-67.80519726535732,-17436.108867204155,-1036.0970354881308,-2587.2536300921006,-2534.8497754960686,-1111.1112092747273,194.80438292423403,-24510.616134630953,2
2024-05-01 06:00:00,21600.0,24,70.79537217343348,-46.79537217343348,-14068.275078947887,1817.973185396066,-2645.9539029835682,-1817.3787761921415,-186.96740626954758,-1791.7953866162688,-18692.39736561335,2
2024-05-01 07:00:00,25200.0,73,70.78554708150963,2.214452918490366,-9741.71159298512,4184.91895939195,-2699.9371135138185,1594.1052966087937,781.1442505221862,732.6971590420171,-5148.783040933992,2
2024-05-01 08:00:00,28800.0,111,70.77572198958579,40.22427801041421,-4751.266560900025,5430.519077829065,-2749.107023358276,2642.548397514458,1565.5595247281196,1412.5234285110996,3550.7768443244418,2
2024-05-01 09:00:00,32400.0,84,70.76589689766195,13.234103102338054,562.9694354711667,5221.015994880079,-2793.375975082406,-226.22159084501803,1981.8128093616383,-1463.873088946379,3282.327584839081,2
2024-05-01 10:00:00,36000.0,92,70.7560718057381,21.243928194261898,5838.839995165997,3612.545892432999,-2832.665048412611,-2759.6493097626185,1932.0166494801779,-654.766958446345,5136.321220457598,2
2024-05-01 11:00:00,39600.0,78,70.74624671381427,7.253753286185727,10716.803258329566,1036.0970354881315,-2866.904200930994,-1202.2780074961686,1427.881269451099,1802.8054068459073,10914.404761687541,2
